customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_005649,Female,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),39.59,655.89,No
CUST_005650,Female,0,No,No,3,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,155.95,421.81,No
CUST_005651,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),120.59,900.98,Yes
CUST_005652,Male,0,No,No,6,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),135.87,753.61,Yes
CUST_005653,Female,0,No,No,37,Yes,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),112.32,4573.02,No
CUST_005654,Female,0,Yes,No,5,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,130.02,613.8,No
CUST_005655,Male,0,No,No,34,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,105.0,3078.37,No
CUST_005656,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),36.88,1019.88,No
CUST_005657,Male,1,Yes,No,14,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,164.09,2544.05,No
CUST_005658,Male,0,Yes,No,6,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,37.25,249.96,No
CUST_005659,Male,0,Yes,No,6,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,148.3,955.47,Yes
CUST_005660,Male,0,Yes,Yes,13,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),119.66,1775.55,Yes
CUST_005661,Male,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,146.71,164.94,Yes
CUST_005662,Female,0,No,No,16,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,112.0,1908.71,Yes
CUST_005663,Male,0,No,No,62,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,140.22,7422.08,No
CUST_005664,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,154.46,560.02,No
CUST_005665,Female,1,Yes,No,18,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.69,1428.71,No
CUST_005666,Female,0,No,No,66,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),114.76,7074.11,Yes
CUST_005667,Male,1,Yes,No,40,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,122.92,4578.98,No
CUST_005668,Female,0,No,No,38,Yes,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),134.9,4650.82,No
CUST_005669,Female,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,33.63,1172.04,No
CUST_005670,Male,0,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),111.99,1019.82,No
CUST_005671,Male,0,Yes,No,45,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,116.28,4520.07,Yes
CUST_005672,Female,1,No,Yes,57,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),171.53,8809.09,No
CUST_005673,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.35,474.81,No
CUST_005674,Male,0,No,No,9,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,108.22,1005.99,Yes
CUST_005675,Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,102.06,999.58,No
CUST_005676,Male,0,Yes,No,9,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),152.02,1392.71,Yes
CUST_005677,Male,0,No,No,5,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,44.43,197.72,Yes
CUST_005678,Male,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,149.52,2724.81,No
CUST_005679,Male,0,No,No,17,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),116.2,1689.43,No
CUST_005680,Male,0,Yes,No,13,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,161.41,2388.18,No
CUST_005681,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,177.52,494.39,Yes
CUST_005682,Female,0,No,No,32,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,132.5,4382.0,Yes
CUST_005683,Male,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),41.05,151.78,Yes
CUST_005684,Female,0,Yes,Yes,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),98.05,331.8,Yes
CUST_005685,Male,0,Yes,Yes,20,Yes,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),158.19,2732.13,Yes
CUST_005686,Male,0,No,No,11,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,123.66,1357.87,Yes
CUST_005687,Male,0,Yes,No,2,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,125.89,238.7,Yes
CUST_005688,Male,0,No,Yes,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),148.42,1281.97,Yes
CUST_005689,Male,1,No,Yes,30,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),138.12,3647.6,Yes
CUST_005690,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,42.69,826.15,No
CUST_005691,Female,1,No,No,10,Yes,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,128.69,1377.05,No
CUST_005692,Male,0,Yes,Yes,5,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,165.92,875.37,Yes
CUST_005693,Female,1,No,Yes,20,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.6,2062.16,Yes
CUST_005694,Male,0,No,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,45.87,1751.48,No
CUST_005695,Female,0,No,No,21,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,48.88,1150.64,No
CUST_005696,Male,0,No,Yes,34,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),183.94,6162.65,No
CUST_005697,Female,0,No,No,15,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),136.44,1997.8,Yes
CUST_005698,Male,1,Yes,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,201.21,5122.41,Yes
CUST_005699,Male,0,No,No,46,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,125.49,6109.9,Yes
CUST_005700,Female,0,No,Yes,30,Yes,No phone service,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,122.38,3614.06,No
CUST_005701,Female,1,No,No,49,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,98.8,5535.06,No
CUST_005702,Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.96,518.11,Yes
CUST_005703,Female,0,Yes,No,47,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),127.52,6183.71,No
CUST_005704,Male,0,No,Yes,20,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),159.55,2863.14,Yes
CUST_005705,Female,1,No,No,41,Yes,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),114.55,4327.19,No
CUST_005706,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,171.15,180.42,Yes
CUST_005707,Male,0,No,Yes,22,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),122.25,2591.36,No
CUST_005708,Female,0,Yes,No,38,Yes,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,104.52,4289.69,Yes
CUST_005709,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,170.81,668.61,Yes
CUST_005710,Male,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.07,833.15,No
CUST_005711,Female,1,No,Yes,35,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),33.6,1209.92,No
CUST_005712,Male,1,Yes,Yes,7,No,No phone service,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),113.07,873.25,No
CUST_005713,Male,0,No,No,11,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),126.49,1550.4,No
CUST_005714,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,131.34,2118.35,No
CUST_005715,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,155.14,2252.44,Yes
CUST_005716,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,39.98,42.67,No
CUST_005717,Female,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),151.3,402.52,Yes
CUST_005718,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.59,317.79,Yes
CUST_005719,Male,1,No,Yes,7,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),166.15,1275.29,Yes
CUST_005720,Female,0,No,No,6,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),114.79,588.09,Yes
CUST_005721,Female,0,No,No,28,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,118.79,2864.68,No
CUST_005722,Female,0,Yes,No,18,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,170.34,3135.66,Yes
CUST_005723,Male,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,36.76,1214.1,No
CUST_005724,Male,0,No,Yes,2,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),88.97,201.04,No
CUST_005725,Male,1,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),141.77,1949.66,No
CUST_005726,Female,1,No,No,8,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.44,247.94,Yes
CUST_005727,Male,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),128.18,5157.98,Yes
CUST_005728,Female,1,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,41.79,1139.91,No
CUST_005729,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,140.57,5318.52,No
CUST_005730,Female,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),30.01,28.45,No
CUST_005731,Male,0,Yes,No,26,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,165.38,4657.08,No
CUST_005732,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),145.8,2174.22,Yes
CUST_005733,Male,1,No,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.53,1075.81,Yes
CUST_005734,Female,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,43.89,708.27,No
CUST_005735,Female,0,No,No,16,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,151.2,2611.17,No
CUST_005736,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,184.36,361.7,No
CUST_005737,Male,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.55,763.14,Yes
CUST_005738,Male,0,No,No,7,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),116.64,717.43,No
CUST_005739,Female,0,Yes,No,1,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,142.69,129.59,No
CUST_005740,Male,0,No,No,2,Yes,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,117.72,234.79,Yes
CUST_005741,Male,0,No,No,64,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),128.97,7662.37,No
CUST_005742,Male,0,No,No,9,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),188.6,1880.06,Yes
CUST_005743,Male,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),37.68,1653.0,Yes
CUST_005744,Female,0,Yes,No,65,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),148.44,10345.16,No
CUST_005745,Female,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),47.08,2563.56,No
CUST_005746,Male,1,Yes,No,43,Yes,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),146.59,6246.75,Yes
CUST_005747,Male,0,Yes,Yes,46,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),154.78,7406.37,No
CUST_005748,Female,0,No,No,7,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,98.61,678.75,No
CUST_005749,Female,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,84.02,365.78,Yes
CUST_005750,Male,0,Yes,No,21,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,144.89,3125.67,Yes
CUST_005751,Female,0,Yes,No,14,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),110.66,1594.55,No
CUST_005752,Female,0,Yes,Yes,3,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,176.61,459.5,Yes
CUST_005753,Male,0,Yes,No,23,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),113.94,2852.02,Yes
CUST_005754,Female,0,Yes,No,17,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,148.08,2233.1,Yes
CUST_005755,Female,0,Yes,Yes,40,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),42.78,1557.45,No
CUST_005756,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,142.88,2403.71,No
CUST_005757,Male,0,No,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.87,651.19,Yes
CUST_005758,Female,0,Yes,Yes,12,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),39.15,523.97,No
CUST_005759,Male,0,Yes,Yes,13,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,130.15,1934.27,Yes
CUST_005760,Female,0,No,No,62,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),176.57,9849.05,Yes
CUST_005761,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,47.44,157.27,No
CUST_005762,Female,0,No,Yes,12,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),116.95,1437.83,No
CUST_005763,Male,0,No,No,22,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),42.8,1055.24,No
CUST_005764,Female,0,No,Yes,12,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,147.6,1660.86,Yes
CUST_005765,Female,0,Yes,No,7,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,158.58,1035.89,Yes
CUST_005766,Female,0,No,Yes,7,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),120.08,917.59,Yes
CUST_005767,Male,0,No,Yes,6,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),188.77,1046.9,No
CUST_005768,Male,0,No,Yes,9,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,135.75,1065.03,Yes
CUST_005769,Female,0,No,No,42,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,134.18,5535.08,Yes
CUST_005770,Female,0,Yes,No,15,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,149.34,2310.51,Yes
CUST_005771,Male,0,Yes,No,6,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),143.48,914.23,Yes
CUST_005772,Male,0,No,Yes,10,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.04,366.24,No
CUST_005773,Male,0,No,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.0,60.26,Yes
CUST_005774,Male,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,43.5,1942.25,Yes
CUST_005775,Male,0,No,Yes,11,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),123.64,1339.18,Yes
CUST_005776,Male,0,Yes,Yes,72,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.3,4891.32,No
CUST_005777,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),115.03,1109.88,No
CUST_005778,Male,0,No,No,37,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),100.25,3866.3,No
CUST_005779,Female,0,Yes,No,6,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,144.17,873.0,No
CUST_005780,Male,0,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,151.38,273.74,No
CUST_005781,Male,0,Yes,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,118.19,106.59,Yes
CUST_005782,Female,1,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,164.03,2837.29,No
CUST_005783,Female,0,No,No,8,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,128.03,1112.66,Yes
CUST_005784,Male,0,Yes,Yes,12,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,141.9,1631.48,Yes
CUST_005785,Female,1,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,36.17,1218.46,No
CUST_005786,Female,0,No,No,6,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),169.09,970.5,Yes
CUST_005787,Female,0,No,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,35.66,253.41,Yes
CUST_005788,Female,0,No,No,38,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),165.65,6957.85,No
CUST_005789,Male,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,39.35,562.29,No
CUST_005790,Female,0,Yes,No,36,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),146.99,6077.22,No
CUST_005791,Male,0,Yes,No,10,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,97.27,977.76,No
CUST_005792,Male,0,Yes,Yes,11,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,189.15,2198.76,Yes
CUST_005793,Male,0,No,No,4,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),35.89,156.91,No
CUST_005794,Male,0,No,No,50,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),122.92,6730.02,No
CUST_005795,Female,1,Yes,No,46,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),172.84,7803.56,Yes
CUST_005796,Female,1,Yes,No,72,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),132.93,9227.59,Yes
CUST_005797,Male,1,Yes,No,11,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,150.4,1479.58,Yes
CUST_005798,Male,0,No,Yes,35,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),184.59,6982.8,Yes
CUST_005799,Male,1,No,Yes,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.14,344.07,No
CUST_005800,Male,0,No,Yes,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),145.5,1704.53,Yes
CUST_005801,Female,0,Yes,Yes,36,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),125.87,4526.8,No
CUST_005802,Male,0,No,Yes,4,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),133.79,546.37,Yes
CUST_005803,Female,1,Yes,No,5,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),115.22,639.2,Yes
CUST_005804,Male,0,Yes,No,8,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,173.39,1214.85,No
CUST_005805,Male,0,No,No,32,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,113.18,3254.29,No
CUST_005806,Male,0,No,No,10,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),157.41,1590.09,Yes
CUST_005807,Male,0,Yes,No,9,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),132.6,1030.78,Yes
CUST_005808,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,110.85,7702.33,No
CUST_005809,Female,0,Yes,No,10,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),124.41,1063.36,No
CUST_005810,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,33.58,186.82,Yes
CUST_005811,Male,0,No,Yes,20,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),148.27,2664.15,No
CUST_005812,Male,0,No,No,33,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,182.7,5641.92,Yes
CUST_005813,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),163.51,353.23,Yes
CUST_005814,Female,0,Yes,Yes,20,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),72.91,1391.4,Yes
CUST_005815,Male,0,Yes,Yes,1,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,168.24,188.06,Yes
CUST_005816,Male,0,No,No,15,Yes,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),151.68,2122.92,No
CUST_005817,Female,0,Yes,No,6,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,70.77,377.28,Yes
CUST_005818,Male,0,No,No,8,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.2,299.98,Yes
CUST_005819,Male,0,Yes,No,13,Yes,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),145.33,2168.19,No
CUST_005820,Female,0,No,Yes,53,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),47.66,2219.85,No
CUST_005821,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,40.13,961.56,No
CUST_005822,Female,1,No,No,56,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),143.71,8885.73,No
